,name,price,standard_price,flag,category
265,szafka kuchenna dolna Junona Line 60 cm dwudrzwiowa biała,317,0.0,[],szafka kuchenna dolna
266,komoda Gent 101 cm z 2 drzwiami i 2 szufladami dąb stirling,939,0.0,['Promocja'],komoda
267,łóżko tapicerowane Cleo 160x200 z pojemnikiem welurowe beżowe,3149,0.0,[],łóżko tapicerowane
268,łóżko Tetrix 140x200 ze stelażem pojemnikiem i tapicerowanym wezgłowiem biały połysk,2299,0.0,[],łóżko
269,komoda Balder 90 cm z 4 szufladami dąb riviera/biały połysk,539,0.0,['Promocja'],komoda
270,szafa przesuwna Forn 270 cm dąb delano ciemny/czarny mat,2999,0.0,[],szafa przesuwna
271,stół rozkładany Forn 160/210x90 dąb dąb delano ciemny/czarny mat,1589,0.0,[],stół rozkładany
272,łóżko Raven A 140x200 cm dąb artisan,1579,0.0,['NOWOŚĆ'],łóżko
273,stół rozkładany Forn 140/180x85 dąb stirling/czarny mat,1529,0.0,[],stół rozkładany
274,szafka kuchenna dolna Junona Line 80 cm kredowy połysk,352,0.0,[],szafka kuchenna dolna
275,witryna Flames 63 cm z drzwiami biały połysk,539,0.0,['WYPRZEDAŻ'],witryna
276,stół rozkładany Kent 160/200 kasztan,1149,0.0,['Promocja'],stół rozkładany
277,stół prostokątny Nepo Plus 120x68 biały,499,0.0,['Promocja'],stół prostokątny
278,szafka wisząca Fever 40 cm z drzwiami dąb sonoma,219,0.0,['WYPRZEDAŻ'],szafka wisząca
279,komplet kuchenny narożny Sole 260x225 cm biały połysk,5663,0.0,[],komplet kuchenny narożny
280,regał Nuis 50 cm z 1 drzwiami szufladą i 4 półkami dąb wotan,559,0.0,['Promocja'],regał
281,regał Gent 68 cm z 2 szufladami i 4 półkami dąb stirling,1369,0.0,[],regał
282,komoda MultiDo 45 cm z drzwiami i 2 szufladami dąb artisan,289,0.0,['NOWOŚĆ'],komoda
283,szafa przesuwna Tetrix 183 cm biały połysk,2039,0.0,[],szafa przesuwna
284,fotel Casey,1629,0.0,[],fotel
285,szafa przesuwna Flex 120 cm z lustrem biała,4352,0.0,[],szafa przesuwna
286,krzesło Aka welurowe liście,269,0.0,['WYPRZEDAŻ'],krzesło
287,komoda Ostia 117 cm z 4 szufladami i 2 półkami dąb artisan/dąb czarny,979,0.0,['Promocja'],komoda
288,łóżko Pori 140x200 biały połysk,419,0.0,['WYPRZEDAŻ'],łóżko
289,łóżko Balin 140x200 ze stelażem i pojemnikiem dąb monastery/czarny,2249,0.0,[],łóżko
290,komplet kuchenny Plate Plus 300 cm jasny szary,2499,0.0,[],komplet kuchenny
291,biurko Nepo Plus 100 cm z szufladą i półką biały,329,0.0,[],biurko
292,ława Hesen,329,0.0,['Promocja'],ława
293,łóżko Kassel 160x200 z 2 szafkami nocnymi dąb monastery,2849,0.0,[],łóżko
294,szafka kuchenna pod zlewozmywak Junona Line 80 cm dąb delano jasny,258,0.0,[],szafka kuchenna pod zlewozmywak
295,regał Self Liana 112 cm z 2 drzwiami 2 szufladami i 4 półkami świerk joss allover,599,0.0,['WYPRZEDAŻ'],regał
296,biurko Weston 120 cm z 2 szufladami sosna old,579,0.0,['Promocja'],biurko
297,komoda Nepal 175 cm z 4 szufladami i 2 drzwiami świerk bramberg,1559,0.0,['NOWOŚĆ'],komoda
298,łóżko Locarno 180x200 z 2 szufladami grafitowe,1349,0.0,[],łóżko
299,kontenerek Brw Office 40 cm z 3 szufladami dąb sonoma,419,0.0,[],kontenerek
300,szafka nocna Vabres 55 cm prawostronna z szufladą dąb artisan lamele,269,0.0,['NOWOŚĆ'],szafka nocna
301,komoda Ruso 104 cm z 2 drzwiami i szufladami dąb april/czarny mat,739,0.0,['Promocja'],komoda
302,komoda Loksa 148 cm z 3 drzwiami i szufladą sosna andersen biała/dąb grandson,1179,0.0,[],komoda
303,witryna wisząca Fever 40 cm z drzwiami biały połysk,249,0.0,['WYPRZEDAŻ'],witryna wisząca
304,stół rozkładany Lucan 2 95/145/195x95 granatowy,889,0.0,['WYPRZEDAŻ'],stół rozkładany
305,szafa dwudrzwiowa Kassel 100 cm z szufladą dąb monastery/dąb czarny,1239,0.0,[],szafa dwudrzwiowa
306,szafka RTV Bergen 156 cm z 3 szufladami i półką modrzew sibiu złoty,1219,0.0,[],szafka RTV
307,szafka kuchenna górna Junona Line 50 cm nad okap kredowy połysk,139,0.0,[],szafka kuchenna górna
308,komoda Hygge 217 cm z 3 drzwiami i 2 szufladami szara/dąb artisan,1199,0.0,"['Promocja', 'NOWOŚĆ']",komoda
309,komoda Benton 160 cm z 2 drzwiami i 4 szufladami dąb artisan,1399,0.0,['NOWOŚĆ'],komoda
310,szafka MultiDo 80 cm dwudrzwiowa dąb artisan,169,0.0,['NOWOŚĆ'],szafka
311,komoda MultiDo 45 cm z 7 szufladami dąb artisan,439,0.0,['NOWOŚĆ'],komoda
312,witryna Ostia 67 cm z 2 drzwiami dąb artisan,1129,0.0,[],witryna
313,nadstawka do szafy Brando 181 cm z 4 drzwiami dąb artisan/biały,569,0.0,[],nadstawka do szafy
314,szafka na buty Flames 92 cm z siedziskiem biała,289,0.0,['WYPRZEDAŻ'],szafka na buty
315,nadstawka do biurka BIU1S Nandu,239,0.0,['Promocja'],nadstawka do biurka
316,regał Nepo Plus 77 cm z 10 półkami biały,679,0.0,[],regał
317,szafa dwudrzwiowa Alameda 82 cm z szufladami biały połysk/dąb westminster,2009,0.0,[],szafa dwudrzwiowa
318,sofa trzyosobowa Tivoli rozkładana z pojemnikiem welurowa żółta,2949,0.0,[],sofa trzyosobowa
319,taboret tapicerowany Mardaryn beżowy/czarny,139,0.0,[],taboret tapicerowany
320,półka ścienna Mosaic-34 135 cm dąb miodowy/czarny,448,0.0,[],półka ścienna
321,witryna Pratto-11 67 cm z drzwiami prawostronna dąb rustical,2964,0.0,[],witryna
322,krzesło obrotowe Q-020 welurowe szare,429,0.0,[],krzesło obrotowe
323,zestaw 2 stolików Spiro czarne,679,0.0,['NOWOŚĆ'],zestaw
324,fotel tradycyjny Bard z funkcją relaks niebieski,1357,0.0,['Promocja'],fotel tradycyjny
325,krzesło tapicerowane K-194 ekoskóra czarne/biała sklejka,499,0.0,[],krzesło tapicerowane
326,regał Seaford 114 cm z półkami dąb/czarny,739,0.0,['Promocja'],regał
327,łóżko Porti-76 160x200 masyw dąb antyczny/carabu 60,4650,0.0,[],łóżko
328,fotel z funkcją relaks Ares tradycyjny welurowy szary,1099,0.0,[],fotel z funkcją relaks
329,szafka wisząca Pula 135 cm uchylna jesion portland czarny,259,0.0,[],szafka wisząca
330,szafka kuchenna górna Sole 60 cm narożna z witryną prawa biały połysk,1117,0.0,[],szafka kuchenna górna
331,szafka kuchenna dolna Junona Line 40 cm lewa z blatem dąb bernstein/biały,321,0.0,['NOWOŚĆ'],szafka kuchenna dolna
332,szafka kuchenna górna Tapo Special 45 cm lewa antracyt ecru,684,0.0,[],szafka kuchenna górna
333,szafka kuchenna górna Tapo Special 60 cm z ociekarką prawa antracyt ecru,861,0.0,[],szafka kuchenna górna
334,szafka kuchenna górna Tapo Special 80 cm z ociekarką dwudrzwiowa antracyt ecru,1418,0.0,[],szafka kuchenna górna
335,szafka kuchenna dolna Tapo Special 40 cm prawa z szufladą antracyt ecru,776,0.0,[],szafka kuchenna dolna
336,szafka kuchenna pod zabudowę lodówki Iris 60 cm prawa ferro,1330,0.0,[],szafka kuchenna pod zabudowę lodówki
337,szafka kuchenna górna Top Line 60 cm narożna lewa biały połysk,948,0.0,[],szafka kuchenna górna
338,szafka kuchenna wysoka Tapo Special 60 cm prawa z szufladami antracyt ecru,4241,0.0,[],szafka kuchenna wysoka
339,szafka kuchenna górna Verdi 60 cm z mikrofalą uchylna jasny szary mat,2391,0.0,[],szafka kuchenna górna
340,komoda Maze 100 cm z 5 szufladami brązowa,2199,0.0,['Promocja'],komoda
341,biurko Modeo 100 cm z szufladą i półkami salsa,429,0.0,['WYPRZEDAŻ'],biurko
342,szafka kuchenna dolna Tapo Special  60 cm prawa z szufladą antracyt ecru,988,0.0,[],szafka kuchenna dolna
343,stolik okrągły Itea 1 38 cm metalowy czarny,189,0.0,[],stolik okrągły
344,łóżko Andzelika 140x200 białe,1329,0.0,['Promocja'],łóżko
345,łóżko Monika 180x200 czarny,1609,0.0,['Promocja'],łóżko
346,regał Seaford 135 cm z 2 szufladami i 4 półkami jesion/czarny,739,0.0,['Promocja'],regał
347,energooszczędne oświetlenie LED Koen 2,25,0.0,['WYPRZEDAŻ'],energooszczędne oświetlenie
348,fotel gabinetowy Vital ekoskóra szary,799,0.0,[],fotel gabinetowy
349,energooszczędne oświetlenie LED Patras,119,0.0,[],energooszczędne oświetlenie
350,szafka kuchenna dolna Iris 30 cm lewa zieleń boho,605,0.0,['NOWOŚĆ'],szafka kuchenna dolna
351,fotel gabinetowy Stilo 2 popielaty,709,0.0,[],fotel gabinetowy
352,szafka RTV Massa 160 cm z 2 drzwiami i półką brązowa,1839,0.0,['Promocja'],szafka RTV
353,łóżko Ashton 180x200 ciemny brąz,3639,0.0,['Promocja'],łóżko
354,regał Ashton 90 cm z drzwiami 2 szufladami i 34 półkami ciemny brąz,3829,0.0,['Promocja'],regał
355,konsola Adesso 140 cm z 3 szufladami drewno akacjowe,1819,0.0,['Promocja'],konsola
356,łóżko Aneta 180x200 czarne,1869,0.0,['Promocja'],łóżko
357,Home&Styling Regał ścienny z 3 półkami,74.99,0.0,[],
358,witryna Ashton 100 cm z 2 drzwiami i2 szufladami ciemny brąz,4789,0.0,['Promocja'],witryna
359,łóżko Ashton 140x200 ciemny brąz,3069,0.0,['Promocja'],łóżko
360,łóżko Capella 180x200 tundra grey,2159,0.0,['Promocja'],łóżko
361,łóżko Aneta 90x200 białe,1369,0.0,['Promocja'],łóżko
362,łóżko Lord 140x200 czarne,1979,0.0,['Promocja'],łóżko
363,komoda Olier 135 cm z 2 drzwiami i szufladami biała,839,0.0,[],komoda
364,komoda z 3 szufladami Babydreams niebieska straż pożarna,679,0.0,['Promocja'],komoda z
365,łóżko Babydreams 180x80 z szufladą białe,999,0.0,['Promocja'],łóżko
366,toaletka Lillo 65 cm z lustrem i schowkiem biała,549,699.0,['OKAZJA'],toaletka
367,zestaw 2 stolików Alaska dąb złoty,569,0.0,[],zestaw
368,łóżko Classic1 140x80 z szufladą białe,869,0.0,['Promocja'],łóżko
369,materac sprężynowy Torkus 90x200cm,799,0.0,['Promocja'],materac sprężynowy
370,półka ścienna Velvet-34 111 cm dąb rustical,549,0.0,['Promocja'],półka ścienna
371,fotel gamingowy Zenvo czarno-szary,639,0.0,[],fotel gamingowy
372,stolik okrągły Heaven 82 cm szklany transparentny,929,0.0,['NOWOŚĆ'],stolik okrągły
373,witryna Vasina 60 cm z 2 drzwiami brandy castello,799,0.0,[],witryna
374,fotel gamingowy Viper czarno-żółty,799,0.0,[],fotel gamingowy
375,łóżko Classic2 160x80z szufladą białe,919,0.0,['Promocja'],łóżko
376,ława Olier,749,0.0,[],ława
377,półka ścienna Indianapolis I-11 120 cm jesion jasny,169,0.0,"['Promocja', 'NOWOŚĆ']",półka ścienna
378,krzesło tapicerowane Ricardo z podłokietnikami szare,429,0.0,[],krzesło tapicerowane
379,regał Querty 70 cm drzwiami i szufladą czarny,699,0.0,[],regał
380,szafka kuchenna dolna Junona Line 50 cm lewa z blatem dąb bernstein/biały,334,0.0,['NOWOŚĆ'],szafka kuchenna dolna
381,szafka kuchenna górna Tapo Special 40 cm prawa antracyt ecru,624,0.0,[],szafka kuchenna górna
382,szafka kuchenna górna z okapem Sole L6 60 cm lewa dąb halifax natura,1012,0.0,[],szafka kuchenna górna z okapem
383,szafka kuchenna górna Sole L6 60 cm z okapem lewa magnolia perła,1629,0.0,[],szafka kuchenna górna
384,szafka kuchenna górna Top Line 40 cm prawa z witryną biały połysk,772,0.0,[],szafka kuchenna górna
385,szafka kuchenna górna Tapo Special 80 cm z ociekarką dwudrzwiowa antracyt ecru,1123,0.0,[],szafka kuchenna górna
386,szafka kuchenna górna Tapo Special 60 cm narożna prawa antracyt ecru,892,0.0,[],szafka kuchenna górna
387,blenda kończąca układ szary grenola,100,0.0,[],blenda kończąca układ szary grenola
388,szafka kuchenna górna Verdi narożna lewa mistyczny mat zabudowuje naroże 80x95cm,1617,0.0,[],szafka kuchenna górna
389,szafka kuchenna górna Sole 60 cm z mikrofalą biały połysk,2299,0.0,[],szafka kuchenna górna
390,szafka kuchenna pod zabudowę lodówki Sole L6 60 cm lewa dąb halifax natura,1819,0.0,[],szafka kuchenna pod zabudowę lodówki
391,szafka kuchenna górna Sole L6 60 cm narożna lewa dąb halifax natura,1241,0.0,[],szafka kuchenna górna
392,szafka kuchenna dolna Verdi 60 cm prawa z szufladą  jasny szary mat,1190,0.0,[],szafka kuchenna dolna
393,szafka kuchenna górna Verdi 60 cm narożna lewa z witryną jasny szary mat,1241,0.0,[],szafka kuchenna górna
394,szafka kuchenna górna Tapo Special 60 cm uchylna z mikrofalą antracyt ecru,2377,0.0,[],szafka kuchenna górna
395,szafka kuchenna górna Tapo Special 45 cm prawa antracyt ecru,877,0.0,[],szafka kuchenna górna
396,komoda Ashton 100 cm z 5 szufladami brąz,3639,0.0,['Promocja'],komoda
397,energooszczędne oświetlenie LED do Salga,99,0.0,[],energooszczędne oświetlenie
398,komoda Massa 100 cm z 4 szufladami brązowa,3239,0.0,['Promocja'],komoda
399,sofa 2 os. Harry,2269,0.0,[],sofa
400,stolik okrągły Itea 2 44 cm metalowy czarny,209,0.0,[],stolik okrągły
401,stolik okrągły Venus S 50 cm szkło dymione,619,0.0,[],stolik okrągły
402,fotel Harry ES,1329,0.0,[],fotel
403,szafka kuchenna pod zabudowę piekarnika Iris 60 cm prawa drzwiami z szufladami zieleń boho,2831,0.0,['NOWOŚĆ'],szafka kuchenna pod zabudowę piekarnika
404,szafka nocna Capella 55 cm z szufladą tundra grey,749,0.0,['Promocja'],szafka nocna
405,regał Seville 90 cm z 4 półkami czarno-złoty,2389,0.0,['Promocja'],regał
406,łóżko Inga 140x200 białe,1939,0.0,['Promocja'],łóżko
407,łóżko Milena 140x200 czarne,1779,0.0,['Promocja'],łóżko
408,łóżko Pi 120x200 czarne,1609,0.0,['Promocja'],łóżko
409,narożnik prawostronny Scandic 1N czarny,7099,0.0,[],narożnik prawostronny
410,szafka kuchenna dolna Iris 30 cm prawa z szufladą zieleń boho,837,0.0,['NOWOŚĆ'],szafka kuchenna dolna
411,witryna Adesso 100 cm z 2 drzwiami czarna,2159,0.0,['Promocja'],witryna
412,łóżko Capella 140x200 tundra grey,1939,0.0,['Promocja'],łóżko
413,ława Flow 110x65 z drzewa akacjowego piaskowa,969,0.0,['Promocja'],ława
414,stół prostokątny Seville 200x100 drewno czarne,3539,0.0,['Promocja'],stół prostokątny
415,ława Maze 120x60 z szufladą brązowa,1319,0.0,['Promocja'],ława
416,łóżko Monika 140x200  białe,1449,0.0,['Promocja'],łóżko
417,podkładki filcowe pod meble 12 szt. 28x28 mm białe,4.99,0.0,[],podkładki filcowe pod meble
418,biurko narożne Luka 135x85 cm z 2 szufladami białe,1239,1559.0,['OKAZJA'],biurko narożne
419,stolik okrągły Nubira 60 cm dąb orzech,479,0.0,[],stolik okrągły
420,szafa dwudrzwiowa Babydreams 90 cm z szufladą biała/różowa,1039,0.0,['Promocja'],szafa dwudrzwiowa
421,"szafka RTV Indianapolis I-10 72,5 cm z 2 drzwiami jesion jasny",639,709.0,"['NOWOŚĆ', 'OKAZJA']",szafka RTV
422,szafka RTV Indianapolis I-9 137 cm z 2 drzwiami i półkami jesion jasny,749,829.0,"['NOWOŚĆ', 'OKAZJA']",szafka RTV
423,komoda narożna Mediolan M-15 z drzwiami i szufladami nogi metal dąb hikora,1219,1359.0,"['NOWOŚĆ', 'OKAZJA']",komoda narożna
424,regał Vasina 80 cm z 2 drzwiami i 3 półkami brandy castello,769,0.0,[],regał
425,materac sprężynowy Calmus 90x200 cm,1499,0.0,[],materac sprężynowy
426,stolik prostokątny Livinio L-13 110x63 z półką dąb ribbeck,549,609.0,"['NOWOŚĆ', 'OKAZJA']",stolik prostokątny
427,krzesło tapicerowane Linea z podłokietnikami welurowe granatowe,399,0.0,[],krzesło tapicerowane
428,stolik prostokątny Querty 100x60 z szufladami czarny mat,579,0.0,[],stolik prostokątny
429,krzesło tapicerowane Ebina ciemnoszare,439,0.0,['NOWOŚĆ'],krzesło tapicerowane
430,szafka nocna Entlik 40 cm biały/fornir dąb bielony,349,0.0,['Promocja'],szafka nocna
431,krzesło tapicerowane K-332 welurowe musztardowe,249,0.0,[],krzesło tapicerowane
432,krzesło tapicerowane Rajan z podłokietnikami welurowe oliwkowe,679,0.0,[],krzesło tapicerowane
433,szafka kuchenna dolna Junona Line 40 cm prawa z blatem dąb bernstein/biały,321,0.0,['NOWOŚĆ'],szafka kuchenna dolna
434,krzesło rattanowe K-336 ciemnobrązowe z poduszką,519,0.0,[],krzesło rattanowe
435,krzesło tapicerowane Rebell obrotowe szare,499,0.0,['NOWOŚĆ'],krzesło tapicerowane
436,łóżko Cali C-16 160x200 z pojemnikiem i lamelami dąb artisan,1729,1919.0,"['NOWOŚĆ', 'OKAZJA']",łóżko
437,szafka kuchenna górna Tapo Special 30 cm prawa antracyt ecru,641,0.0,[],szafka kuchenna górna
438,szafka kuchenna dolna Tapo Special  40 cm prawa antracyt ecru,660,0.0,[],szafka kuchenna dolna
439,szafka kuchenna górna Tapo Special 60 cm narożna prawa antracyt ecru,1119,0.0,[],szafka kuchenna górna
440,szafka kuchenna górna Tapo Special  60 cm z okapem prawa antracyt ecru,1052,0.0,[],szafka kuchenna górna
441,formatka 90x30 cm dąb hikora,65,0.0,[],formatka
442,szafka kuchenna górna Sole 60 cm z okapem jasny szary połysk,1073,0.0,[],szafka kuchenna górna
443,szafka kuchenna pod zabudowę lodówki Sole 60 cm lewa biały połysk,1554,0.0,[],szafka kuchenna pod zabudowę lodówki
444,szafka kuchenna górna Iris 40 cm lewa z witryną zieleń boho,861,0.0,['NOWOŚĆ'],szafka kuchenna górna
445,komoda Logan 160 cm z 2 drzwiami i 3 szufladami dąb,1979,2159.0,['OKAZJA'],komoda
446,szafka kuchenna górna Tapo Special 50 cm prawa antracyt ecru,1048,0.0,[],szafka kuchenna górna
447,szafka nocna Victor 40 cm z szufladą biała,429,0.0,['Promocja'],szafka nocna
448,panel tapicerowany trójkątny P 30x15 cm szary,9.96,0.0,['WYPRZEDAŻ'],panel tapicerowany trójkątny
449,formatka 90x30 cm szary grenola,65,0.0,[],formatka
450,szafka kuchenna górna Iris 60 cm narożna lewa zieleń boho,1217,0.0,['NOWOŚĆ'],szafka kuchenna górna
451,fotel obrotowy Hamilton ekoskóra czarny,499,0.0,[],fotel obrotowy
452,fotel tradycyjny Scandic ES szary,2619,0.0,[],fotel tradycyjny
453,fotel tradycyjny Ambient beżowy,2149,0.0,[],fotel tradycyjny
454,szafka kuchenna górna Iris 50 cm lewa zieleń boho,745,0.0,['NOWOŚĆ'],szafka kuchenna górna
455,szafka kuchenna górna Iris narożna lewa zieleń boho zabudowuje naroże 90x72cm,1750,0.0,['NOWOŚĆ'],szafka kuchenna górna
456,energooszczędne oświetlenie LED Torin,115,0.0,['Promocja'],energooszczędne oświetlenie
457,regał Angus 172 cm z szafką i półkami czarny,1389,0.0,['Promocja'],regał
458,regał Angus 94 cm z 2 drzwiami i 2 półkami czarny,749,0.0,['Promocja'],regał
459,łóżko Lord 160x200 czarne,2139,0.0,['Promocja'],łóżko
460,łóżko Mira 90x200 białe,1479,0.0,['Promocja'],łóżko
461,łóżko Wanda 120x200 białe,1719,0.0,['Promocja'],łóżko
462,energooszczędne oświetlenie LED Ramla,79,0.0,['WYPRZEDAŻ'],energooszczędne oświetlenie
463,szafka RTV Colorado 180 cm z 4 szufladami sosna,2049,2229.0,['OKAZJA'],szafka RTV
464,ława Logan 120x70 z szufladami dąb naturalny,1799,0.0,[],ława
465,energooszczędne oświetlenie LED Pont,139,0.0,[],energooszczędne oświetlenie
466,zestaw dwóch stolików Shire metalowe,529,0.0,[],zestaw dwóch stolików
467,szafka kuchenna górna Iris narożna lewa zieleń boho zabudowuje naroże 80x95cm,1608,0.0,['NOWOŚĆ'],szafka kuchenna górna
468,fotel obrotowy Q-136 szary,779,0.0,[],fotel obrotowy
469,szafka RTV Maze 160 cm z drzwiami i 2 szufladami jasnobrązowa,1729,0.0,['Promocja'],szafka RTV
470,stół prostokątny Nagano 150x80 fornirowany brązowy,1679,0.0,['NOWOŚĆ'],stół prostokątny
471,fotel tradycyjny Vinc ES niebieski,1369,0.0,[],fotel tradycyjny
472,szafa przesuwna Mediolan M-19 dąb hikora,2279,2529.0,"['NOWOŚĆ', 'OKAZJA']",szafa przesuwna
473,szafka nocna Seaford  42 cm czarny/dąb naturalny,249,0.0,['Promocja'],szafka nocna
474,ława Modeo,456,0.0,['WYPRZEDAŻ'],ława
475,lampka Led Stick Multi,39.99,0.0,['Promocja'],lampka
476,łóżko Tomi 140x80 z szufladą białe,869,0.0,['Promocja'],łóżko
477,witryna Latina-15 96 cm z 2 dzwiami dąb miodowy,3076,0.0,[],witryna
478,uchwyt G24 stare żelazo,15,0.0,['WYPRZEDAŻ'],uchwyt
479,krzesło tapicerowane Emilia jasnoszare,909,0.0,['NOWOŚĆ'],krzesło tapicerowane
480,krzesło tapicerowane Lotus welurowe czarne,349,0.0,[],krzesło tapicerowane
481,szafa trzydrzwiowa Porti 73 165 cm z lustrem dąb antyczny,6220,0.0,[],szafa trzydrzwiowa
482,stolik okrągły Isabelle 60 cm brązowy,429,0.0,[],stolik okrągły
483,fotel gabinetowy Stilo ekoskóra czarny,619,0.0,[],fotel gabinetowy
484,krzesło tapicerowane Diego 3 welurowe jasnopopielate,379,0.0,[],krzesło tapicerowane
485,witryna Mediolan M-5 92 cm z 4 drzwiami i szufladą dąb hikora,1029,1139.0,"['NOWOŚĆ', 'OKAZJA']",witryna
486,ława Emily 110x60 beton,529,0.0,[],ława
487,krzesło tapicerowane Emilia welurowe beżowe nogi czarne,679,0.0,['NOWOŚĆ'],krzesło tapicerowane
488,stolik okrągły Seaford 40 cm czarny,179,0.0,['NOWOŚĆ'],stolik okrągły
489,szafka nocna Cholet 50 cm z szufladą biała,229,0.0,['Promocja'],szafka nocna
490,witryna Pula 70 cm z 2 drzwiami czarna,969,0.0,[],witryna
491,szafka RTV Pula 150 cm z 2 drzwiami i półką czarna,579,0.0,[],szafka RTV
492,szafka nocna Porti 79 50 cm z szufladą masyw dąb antyczny,697,0.0,[],szafka nocna
493,krzesło tapicerowane K-214 ekoskóra kremowe,349,0.0,[],krzesło tapicerowane
494,szafka kuchenna górna Tapo Special 60 cm uchylna z mikrofalą antracyt ecru,2103,0.0,[],szafka kuchenna górna
495,szafka kuchenna pod zabudowę lodówki Sole L6 60 cm prawa dąb halifax natura,1819,0.0,[],szafka kuchenna pod zabudowę lodówki
496,szafka kuchenna wysoka Tapo Special 60 cm lewa z szufladam antracyt ecru,4241,0.0,[],szafka kuchenna wysoka
